protein,pdb_path,reason,valid
A1XBS5-2,,missing_pdb,False
A2A2V4,,missing_pdb,False
A2A393,,missing_pdb,False
A2A3D9,,missing_pdb,False
A2A3N6,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A2A3N6.pdb,exact_sequence_match,True
A2AEA2,,missing_pdb,False
A2AEX7,,missing_pdb,False
A2AJT9,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A2AJT9.pdb,exact_sequence_match,True
A2RRP1,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A2RRP1.pdb,exact_sequence_match,True
A2RTX5,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A2RTX5.pdb,exact_sequence_match,True
A2RU30,,missing_pdb,False
A2RU54,,missing_pdb,False
A2VCS9,,missing_pdb,False
A3KMH1-3,,missing_pdb,False
A3KN83,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A3KN83.pdb,exact_sequence_match,True
A4D161-2,,missing_pdb,False
A4D1E9,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A4D1E9.pdb,exact_sequence_match,True
A4D1U4,,missing_pdb,False
A4FU01-2,,missing_pdb,False
A4UGR9,,missing_pdb,False
A4UGR9-4,,missing_pdb,False
A5A3E0,,missing_pdb,False
A5D8W1,,missing_pdb,False
A5JUZ3,,missing_pdb,False
A5PKW4-2,,missing_pdb,False
A5PLN9,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A5PLN9.pdb,exact_sequence_match,True
A5YKK6,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A5YKK6.pdb,exact_sequence_match,True
A6H8Z2,,missing_pdb,False
A6NC78,,missing_pdb,False
A6NCI8,,missing_pdb,False
A6ND36,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A6ND36.pdb,exact_sequence_match,True
A6NDF3,,missing_pdb,False
A6NDG6,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A6NDG6.pdb,exact_sequence_match,True
A6NE01,,missing_pdb,False
A6NEC2,,missing_pdb,False
A6NED2,,missing_pdb,False
A6NEL3,,missing_pdb,False
A6NF36,,missing_pdb,False
A6NFF2,,missing_pdb,False
A6NFI3,,missing_pdb,False
A6NFX8,,missing_pdb,False
A6NGG8,,missing_pdb,False
A6NGH7,,missing_pdb,False
A6NGQ3,,missing_pdb,False
A6NGY7,,missing_pdb,False
A6NHB5,,missing_pdb,False
A6NHQ2,,missing_pdb,False
A6NHR9,,missing_pdb,False
A6NHT5,,missing_pdb,False
A6NIH7,,missing_pdb,False
A6NJ78,,missing_pdb,False
A6NJ78-4,,missing_pdb,False
A6NKD9,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A6NKD9.pdb,exact_sequence_match,True
A6NKF1,,missing_pdb,False
A6NKG5,,missing_pdb,False
A6NLC5,,missing_pdb,False
A6NM11,,missing_pdb,False
A6NM62,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A6NM62.pdb,exact_sequence_match,True
A6NMQ1,,missing_pdb,False
A6NMQ3,,missing_pdb,False
A6NMU3,,missing_pdb,False
A6NMZ7,,missing_pdb,False
A6NNH2,,missing_pdb,False
A6PVK7,,missing_pdb,False
A6PVP4,,missing_pdb,False
A6PVS8,,missing_pdb,False
A6PWC8,,missing_pdb,False
A6ZKI3,,missing_pdb,False
A7E2S9,,missing_pdb,False
A7MCY6,,missing_pdb,False
A7XYQ1,,missing_pdb,False
A8K0R7-5,,missing_pdb,False
A8K7Q2,,missing_pdb,False
A8K855-2,,missing_pdb,False
A8K878,,missing_pdb,False
A8K8V0,,missing_pdb,False
A8K979,,missing_pdb,False
A8KAH6,,missing_pdb,False
A8MPS7-3,,missing_pdb,False
A8MQB3,,missing_pdb,False
A8MST6,,missing_pdb,False
A8MU27,,missing_pdb,False
A8MV65,,missing_pdb,False
A8MW92,,missing_pdb,False
A8MXB7,,missing_pdb,False
A8MXP9,,missing_pdb,False
A8MXV4,,missing_pdb,False
A8MYR7,,missing_pdb,False
A8MYV2,,missing_pdb,False
A8MZA4,,missing_pdb,False
A9UHW6,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/A9UHW6.pdb,exact_sequence_match,True
A9YTQ3-2,,missing_pdb,False
A9Z1X7,,missing_pdb,False
B0QXZ8,,missing_pdb,False
B0QY21,,missing_pdb,False
B0QY29,,missing_pdb,False
B0QY89,,missing_pdb,False
B0QY95,,missing_pdb,False
B0QYN7,,missing_pdb,False
B0QYQ2,,missing_pdb,False
B0YIW6,,missing_pdb,False
B1AHH2,,missing_pdb,False
B1AK44,,missing_pdb,False
B1AKB9,,missing_pdb,False
B1AKR6,,missing_pdb,False
B1AKT2,,missing_pdb,False
B1ALC2,,missing_pdb,False
B1ALH6,,missing_pdb,False
B1ALK7,,missing_pdb,False
B1AMB2,,missing_pdb,False
B1ANN8,,missing_pdb,False
B1ANS9,,missing_pdb,False
B1APM4,,missing_pdb,False
B1APP6,,missing_pdb,False
B1AQN8,,missing_pdb,False
B2RBV5,,missing_pdb,False
B2RD01,,missing_pdb,False
B2RNG4,,missing_pdb,False
B2RTY4,,missing_pdb,False
B2RXF5,,missing_pdb,False
B3KPJ4,,missing_pdb,False
B3KS98,,missing_pdb,False
B3KTU7,,missing_pdb,False
B3TIK8,,missing_pdb,False
B4DE93,,missing_pdb,False
B4DED4,,missing_pdb,False
B4DFW2,,missing_pdb,False
B4DHS6,,missing_pdb,False
B4DI03,,missing_pdb,False
B4DIH5,,missing_pdb,False
B4DKY1,,missing_pdb,False
B4DL54,,missing_pdb,False
B4DLN1,,missing_pdb,False
B4DPY1,,missing_pdb,False
B4DRX9,,missing_pdb,False
B4DSF6,,missing_pdb,False
B4DTY2,,missing_pdb,False
B4DUC8,,missing_pdb,False
B4DZ31,,missing_pdb,False
B4DZ74,,missing_pdb,False
B4DZ84,,missing_pdb,False
B4E0Y9,,missing_pdb,False
B4E1E4,,missing_pdb,False
B4E1Q4,,missing_pdb,False
B4E3S0,,missing_pdb,False
B4E3T4,,missing_pdb,False
B5LMG6,,missing_pdb,False
B5MBX0,,missing_pdb,False
B5MC51,,missing_pdb,False
B5MCU6,,missing_pdb,False
B5MDF5,,missing_pdb,False
B5MDW0,,missing_pdb,False
B7WNT5,,missing_pdb,False
B7Z1I9,,missing_pdb,False
B7Z2K3,,missing_pdb,False
B7Z3H4,,missing_pdb,False
B7Z4W5,,missing_pdb,False
B7Z6K7,,missing_pdb,False
B7Z7V6,,missing_pdb,False
B7Z836,,missing_pdb,False
B7Z879,,missing_pdb,False
B7Z9I1,,missing_pdb,False
B7Z9U0,,missing_pdb,False
B7ZAQ6-3,,missing_pdb,False
B7ZAX5,,missing_pdb,False
B7ZC38,,missing_pdb,False
B7ZLI8,,missing_pdb,False
B8QGS9,,missing_pdb,False
B8YG18,,missing_pdb,False
B8ZZ43,,missing_pdb,False
B8ZZN6,,missing_pdb,False
B8ZZV3,,missing_pdb,False
B8ZZW5,,missing_pdb,False
B8ZZX6,,missing_pdb,False
B8ZZY2,,missing_pdb,False
B9EGE7,,missing_pdb,False
C9IYB5,,missing_pdb,False
C9IZX9,,missing_pdb,False
C9J011,,missing_pdb,False
C9J031,,missing_pdb,False
C9J092,,missing_pdb,False
C9J0A2,,missing_pdb,False
C9J0A7,,missing_pdb,False
C9J256,,missing_pdb,False
C9J2G0,,missing_pdb,False
C9J2P0,,missing_pdb,False
C9J2U0,,missing_pdb,False
C9J2Z7,,missing_pdb,False
C9J3R8,,missing_pdb,False
C9J4D3,,missing_pdb,False
C9J4H0,,missing_pdb,False
C9J4J4,,missing_pdb,False
C9J4X2,,missing_pdb,False
C9J712,,missing_pdb,False
C9J8V9,,missing_pdb,False
C9J8Y3,,missing_pdb,False
C9J9F8,,missing_pdb,False
C9JA90,,missing_pdb,False
C9JAF7,,missing_pdb,False
C9JAJ9,,missing_pdb,False
C9JAW5,,missing_pdb,False
C9JCJ0,,missing_pdb,False
C9JDI8,,missing_pdb,False
C9JE82,,missing_pdb,False
C9JEJ2,,missing_pdb,False
C9JEQ8,,missing_pdb,False
C9JFE4,,missing_pdb,False
C9JFR5,,missing_pdb,False
C9JG41,,missing_pdb,False
C9JG63,,missing_pdb,False
C9JGC1,,missing_pdb,False
C9JGM7,,missing_pdb,False
C9JHZ6,,missing_pdb,False
C9JIF9,,missing_pdb,False
C9JIW6,,missing_pdb,False
C9JIZ6,,missing_pdb,False
C9JJ19,,missing_pdb,False
C9JJV1,,missing_pdb,False
C9JJV4,,missing_pdb,False
C9JK69,,missing_pdb,False
C9JK83,,missing_pdb,False
C9JKR3,,missing_pdb,False
C9JLR9,,missing_pdb,False
C9JMQ2,,missing_pdb,False
C9JNK6,,missing_pdb,False
C9JNW8,,missing_pdb,False
C9JQV0,,missing_pdb,False
C9JQZ3,,missing_pdb,False
C9JRP1,,missing_pdb,False
C9JRZ6,,missing_pdb,False
C9JSJ3,,missing_pdb,False
C9JSU1,,missing_pdb,False
C9JU48,,missing_pdb,False
C9JUJ0,,missing_pdb,False
C9JUX3,,missing_pdb,False
C9JV47,,missing_pdb,False
C9JWY0,,missing_pdb,False
C9JXX4,,missing_pdb,False
C9JYJ6,,missing_pdb,False
C9JYQ9,,missing_pdb,False
C9K0I0,,missing_pdb,False
C9K0R9,,missing_pdb,False
D2IYK5,,missing_pdb,False
D3DQV9,,missing_pdb,False
D3DQZ6,,missing_pdb,False
D3DRX8,,missing_pdb,False
D3YTG3,,missing_pdb,False
D4PHA4,,missing_pdb,False
D6R921,,missing_pdb,False
D6R927,,missing_pdb,False
D6R9A6,,missing_pdb,False
D6R9L0,,missing_pdb,False
D6R9N1,,missing_pdb,False
D6R9P3,,missing_pdb,False
D6R9R5,,missing_pdb,False
D6RA70,,missing_pdb,False
D6RA71,,missing_pdb,False
D6RA82,,missing_pdb,False
D6RAE5,,missing_pdb,False
D6RAJ6,,missing_pdb,False
D6RAL7,,missing_pdb,False
D6RAR3,,missing_pdb,False
D6RAS1,,missing_pdb,False
D6RAW2,,missing_pdb,False
D6RBC8,,missing_pdb,False
D6RBR8,,missing_pdb,False
D6RBW1,,missing_pdb,False
D6RC15,,missing_pdb,False
D6RC59,,missing_pdb,False
D6RCE7,,missing_pdb,False
D6RCP8,,missing_pdb,False
D6RCQ4,,missing_pdb,False
D6RCT8,,missing_pdb,False
D6RD28,,missing_pdb,False
D6RD63,,missing_pdb,False
D6RD64,,missing_pdb,False
D6RDM7,,missing_pdb,False
D6RDX7,,missing_pdb,False
D6REA1,,missing_pdb,False
D6REB8,,missing_pdb,False
D6REW1,,missing_pdb,False
D6RF03,,missing_pdb,False
D6RF48,,missing_pdb,False
D6RF73,,missing_pdb,False
D6RF85,,missing_pdb,False
D6RG09,,missing_pdb,False
D6RG15,,missing_pdb,False
D6RGG3,,missing_pdb,False
D6RHC4,,missing_pdb,False
D6RHD3,,missing_pdb,False
D6RHD5,,missing_pdb,False
D6RHI0,,missing_pdb,False
D6RHU3,,missing_pdb,False
D6RIE3,,missing_pdb,False
D6RIF6,,missing_pdb,False
D6RIS3,,missing_pdb,False
D6RIT2,,missing_pdb,False
D6RJ01,,missing_pdb,False
D6RJA0,,missing_pdb,False
D6RJG9,,missing_pdb,False
D6W5Y5,,missing_pdb,False
E1JHK3,,missing_pdb,False
E2QRF9,,missing_pdb,False
E5RFH3,,missing_pdb,False
E5RFH9,,missing_pdb,False
E5RFJ1,,missing_pdb,False
E5RFN5,,missing_pdb,False
E5RFV7,,missing_pdb,False
E5RG02,,missing_pdb,False
E5RG12,,missing_pdb,False
E5RG13,,missing_pdb,False
E5RG17,,missing_pdb,False
E5RG67,,missing_pdb,False
E5RGY1,,missing_pdb,False
E5RH50,,missing_pdb,False
E5RHF6,,missing_pdb,False
E5RHG8,,missing_pdb,False
E5RHL8,,missing_pdb,False
E5RHW0,,missing_pdb,False
E5RI56,,missing_pdb,False
E5RIS2,,missing_pdb,False
E5RIS3,,missing_pdb,False
E5RIT4,,missing_pdb,False
E5RIX8,,missing_pdb,False
E5RIY4,,missing_pdb,False
E5RJ49,,missing_pdb,False
E5RJ98,,missing_pdb,False
E5RJG9,,missing_pdb,False
E5RJI7,,missing_pdb,False
E5RJR1,,missing_pdb,False
E5RJR5,,missing_pdb,False
E7EMM4,,missing_pdb,False
E7EMN2,,missing_pdb,False
E7EMN6,,missing_pdb,False
E7EP22,,missing_pdb,False
E7EP87,,missing_pdb,False
E7EPJ1,,missing_pdb,False
E7EQ45,,missing_pdb,False
E7EQ72,,missing_pdb,False
E7EQS8,,missing_pdb,False
E7EQZ4,,missing_pdb,False
E7ER26,,missing_pdb,False
E7ER68,,missing_pdb,False
E7ERS3,,missing_pdb,False
E7ERS5,,missing_pdb,False
E7ESA3,,missing_pdb,False
E7ESC7,,missing_pdb,False
E7ESJ3,,missing_pdb,False
E7ET34,,missing_pdb,False
E7EUR8,,missing_pdb,False
E7EUS2,,missing_pdb,False
E7EUS7,,missing_pdb,False
E7EV43,,missing_pdb,False
E7EVA0,,missing_pdb,False
E7EVQ6,,missing_pdb,False
E7EWD3,,missing_pdb,False
E7EWF4,,missing_pdb,False
E7EWH9,,missing_pdb,False
E7EWN3,,missing_pdb,False
E7EWV3,,missing_pdb,False
E7EX17,,missing_pdb,False
E7EX44,,missing_pdb,False
E7EXA6,,missing_pdb,False
E9PAM4,,missing_pdb,False
E9PAR2,,missing_pdb,False
E9PAV3,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/E9PAV3.pdb,exact_sequence_match,True
E9PB61,,missing_pdb,False
E9PC49,,missing_pdb,False
E9PD25,,missing_pdb,False
E9PD37,,missing_pdb,False
E9PD55,,missing_pdb,False
E9PDC2,,missing_pdb,False
E9PDH4,,missing_pdb,False
E9PDK2,,missing_pdb,False
E9PEK8,,missing_pdb,False
E9PF18,,missing_pdb,False
E9PFK9,,missing_pdb,False
E9PFU5,,missing_pdb,False
E9PG39,,missing_pdb,False
E9PGA7,,missing_pdb,False
E9PGB3,,missing_pdb,False
E9PGC8,,missing_pdb,False
E9PGM4,,missing_pdb,False
E9PGW7,,missing_pdb,False
E9PHI4,,missing_pdb,False
E9PI76,,missing_pdb,False
E9PI87,,missing_pdb,False
E9PIB2,,missing_pdb,False
E9PIP8,,missing_pdb,False
E9PJ35,,missing_pdb,False
E9PJC3,,missing_pdb,False
E9PJK8,,missing_pdb,False
E9PJW1,,missing_pdb,False
E9PK07,,missing_pdb,False
E9PK25,,missing_pdb,False
E9PK89,,missing_pdb,False
E9PKB1,,missing_pdb,False
E9PKS4,,missing_pdb,False
E9PLN1,,missing_pdb,False
E9PLU0,,missing_pdb,False
E9PLY4,,missing_pdb,False
E9PM57,,missing_pdb,False
E9PMA0,,missing_pdb,False
E9PMB9,,missing_pdb,False
E9PMI6,,missing_pdb,False
E9PMP7,,missing_pdb,False
E9PMU6,,missing_pdb,False
E9PMY3,,missing_pdb,False
E9PMZ8,,missing_pdb,False
E9PN76,,missing_pdb,False
E9PN81,,missing_pdb,False
E9PN89,,missing_pdb,False
E9PNJ4,,missing_pdb,False
E9PNW8,,missing_pdb,False
E9PP67,,missing_pdb,False
E9PP91,,missing_pdb,False
E9PPG5,,missing_pdb,False
E9PPH4,,missing_pdb,False
E9PPH6,,missing_pdb,False
E9PPM8,,missing_pdb,False
E9PPP7,,missing_pdb,False
E9PQ01,,missing_pdb,False
E9PQ82,,missing_pdb,False
E9PQ98,,missing_pdb,False
E9PQA6,,missing_pdb,False
E9PQB6,,missing_pdb,False
E9PQE6,,missing_pdb,False
E9PQP6,,missing_pdb,False
E9PQR7,,missing_pdb,False
E9PR23,,missing_pdb,False
E9PRD4,,missing_pdb,False
E9PRH0,,missing_pdb,False
E9PRK2,,missing_pdb,False
E9PRS5,,missing_pdb,False
E9PRU1,,missing_pdb,False
E9PRY8,,missing_pdb,False
E9PS42,,missing_pdb,False
F2Z2J7,,missing_pdb,False
F2Z2K0,,missing_pdb,False
F2Z2K5,,missing_pdb,False
F2Z2W7,,missing_pdb,False
F2Z2Y1,,missing_pdb,False
F2Z2Y3,,missing_pdb,False
F2Z2Z2,,missing_pdb,False
F2Z3A9,,missing_pdb,False
F2Z3E0,,missing_pdb,False
F4K402,,missing_pdb,False
F5GWP8,,missing_pdb,False
F5GX28,,missing_pdb,False
F5GXA0,,missing_pdb,False
F5GXF0,,missing_pdb,False
F5GXT2,,missing_pdb,False
F5GXW5,,missing_pdb,False
F5GY05,,missing_pdb,False
F5GY90,,missing_pdb,False
F5GYE8,,missing_pdb,False
F5GYP1,,missing_pdb,False
F5GYQ1,,missing_pdb,False
F5GYT8,,missing_pdb,False
F5GYV5,,missing_pdb,False
F5GZ78,,missing_pdb,False
F5GZH9,,missing_pdb,False
F5GZP6,,missing_pdb,False
F5H001,,missing_pdb,False
F5H024,,missing_pdb,False
F5H0R1,,missing_pdb,False
F5H0U2,,missing_pdb,False
F5H134,,missing_pdb,False
F5H148,,missing_pdb,False
F5H1M8,,missing_pdb,False
F5H1N0,,missing_pdb,False
F5H211,,missing_pdb,False
F5H228,,missing_pdb,False
F5H2D0,,missing_pdb,False
F5H3R5,,missing_pdb,False
F5H423,,missing_pdb,False
F5H442,,missing_pdb,False
F5H5D3,,missing_pdb,False
F5H5R8,,missing_pdb,False
F5H5U2,,missing_pdb,False
F5H631,,missing_pdb,False
F5H6J2,,missing_pdb,False
F5H6T0,,missing_pdb,False
F5H7Q8,,missing_pdb,False
F5H7V1,,missing_pdb,False
F5H7V9,,missing_pdb,False
F5H825,,missing_pdb,False
F5H872,,missing_pdb,False
F5H8F7,,missing_pdb,False
F6R0L0,,missing_pdb,False
F6SYF8,,missing_pdb,False
F6T1Q0,,missing_pdb,False
F6TDL0,,missing_pdb,False
F6U211,,missing_pdb,False
F6U3F6,,missing_pdb,False
F6UYG0,,missing_pdb,False
F6VDH7,,missing_pdb,False
F6XEV2,,missing_pdb,False
F8VP02,,missing_pdb,False
F8VQE1,,missing_pdb,False
F8VR50,,missing_pdb,False
F8VS98,,missing_pdb,False
F8VTS6,,missing_pdb,False
F8VU56,,missing_pdb,False
F8VVA7,,missing_pdb,False
F8VVB6,,missing_pdb,False
F8VVI9,,missing_pdb,False
F8VWW7,,missing_pdb,False
F8VWZ8,,missing_pdb,False
F8VX93,,missing_pdb,False
F8VXB0,,missing_pdb,False
F8VXC8,,missing_pdb,False
F8VXF0,,missing_pdb,False
F8VXJ7,,missing_pdb,False
F8VXU5,,missing_pdb,False
F8VYK4,,missing_pdb,False
F8VYL0,,missing_pdb,False
F8VZ29,,missing_pdb,False
F8VZ70,,missing_pdb,False
F8VZQ9,,missing_pdb,False
F8W0J4,,missing_pdb,False
F8W0M9,,missing_pdb,False
F8W1G2,,missing_pdb,False
F8W1U7,,missing_pdb,False
F8W1Z2,,missing_pdb,False
F8W1Z9,,missing_pdb,False
F8W6N5,,missing_pdb,False
F8W717,,missing_pdb,False
F8W726,,missing_pdb,False
F8W727,,missing_pdb,False
F8W7C6,,missing_pdb,False
F8W7L6,,missing_pdb,False
F8W7T1,,missing_pdb,False
F8W883,,missing_pdb,False
F8W8J5,,missing_pdb,False
F8W8Z9,,missing_pdb,False
F8W930,,missing_pdb,False
F8W9A4,,missing_pdb,False
