protein,pdb_path,reason,valid
J5PXD2,,missing_pdb,False
J5Q4T5,,missing_pdb,False
J5QG44,,missing_pdb,False
J6DIX5,,missing_pdb,False
J6DJN1,,missing_pdb,False
J6DNX5,,missing_pdb,False
J6DPM5,,missing_pdb,False
J6DQV0,,missing_pdb,False
J6DWV6,,missing_pdb,False
J6DXQ9,,missing_pdb,False
N6TUJ6,,missing_pdb,False
N6TVH5,,missing_pdb,False
N6U3Y8,,missing_pdb,False
N6U7K3,,missing_pdb,False
N6UCF6,,missing_pdb,False
N6UEK4,,missing_pdb,False
N6UWD1,,missing_pdb,False
N6V0Z9,,missing_pdb,False
O00141,,missing_pdb,False
O00220,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00220.pdb,exact_sequence_match,True
O00238,,missing_pdb,False
O00257,,missing_pdb,False
O00267,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00267.pdb,exact_sequence_match,True
O00370,,missing_pdb,False
O00391,,missing_pdb,False
O00408,,missing_pdb,False
O00421,,missing_pdb,False
O00444,,missing_pdb,False
O00471,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00471.pdb,exact_sequence_match,True
O00478,,missing_pdb,False
O00487,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00487.pdb,exact_sequence_match,True
O00499,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00499.pdb,exact_sequence_match,True
O00505,,missing_pdb,False
O00506,,missing_pdb,False
O00512,,missing_pdb,False
O00515,,missing_pdb,False
O00522,,missing_pdb,False
O00566,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00566.pdb,exact_sequence_match,True
O00567,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00567.pdb,exact_sequence_match,True
O00592,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00592.pdb,exact_sequence_match,True
O00743,,missing_pdb,False
O00750,,missing_pdb,False
O00754,,missing_pdb,False
O00757,,missing_pdb,False
O00763,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00763.pdb,exact_sequence_match,True
O14494,,missing_pdb,False
O14497,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14497.pdb,exact_sequence_match,True
O14498,,missing_pdb,False
O14511,,missing_pdb,False
O14524,,missing_pdb,False
O14578,,missing_pdb,False
O14639,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14639.pdb,exact_sequence_match,True
O14647,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14647.pdb,exact_sequence_match,True
O14709,,missing_pdb,False
O14733,,missing_pdb,False
O14775,,missing_pdb,False
O14776,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14776.pdb,exact_sequence_match,True
O14782,,missing_pdb,False
O14786,,missing_pdb,False
O14788,,missing_pdb,False
O14791,,missing_pdb,False
O14792,,missing_pdb,False
O14832,,missing_pdb,False
O14862,,missing_pdb,False
O14879,,missing_pdb,False
O14936,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14936.pdb,exact_sequence_match,True
O14974,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14974.pdb,exact_sequence_match,True
O14976,,missing_pdb,False
O14981,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14981.pdb,exact_sequence_match,True
O15013,,missing_pdb,False
O15015,,missing_pdb,False
O15020,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15020.pdb,exact_sequence_match,True
O15021,,missing_pdb,False
O15031,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15031.pdb,exact_sequence_match,True
O15034,,missing_pdb,False
O15042,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15042.pdb,exact_sequence_match,True
O15061,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15061.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-O15061-F1-model_v6.pdb,sequence_mismatch,False
O15068,,missing_pdb,False
O15078,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15078.pdb,exact_sequence_match,True
O15090,,missing_pdb,False
O15105,,missing_pdb,False
O15145,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15145.pdb,exact_sequence_match,True
O15160,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15160.pdb,exact_sequence_match,True
O15164,,missing_pdb,False
O15205,,missing_pdb,False
O15211,,missing_pdb,False
O15213,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15213.pdb,exact_sequence_match,True
O15228,,missing_pdb,False
O15229,,missing_pdb,False
O15265,,missing_pdb,False
O15294,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15294.pdb,exact_sequence_match,True
O15327,,missing_pdb,False
O15353,,missing_pdb,False
O15381,,missing_pdb,False
O15403,,missing_pdb,False
O15409,,missing_pdb,False
O15457,,missing_pdb,False
O15484,,missing_pdb,False
O15492,,missing_pdb,False
O15498,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15498.pdb,exact_sequence_match,True
O15544,,missing_pdb,False
O43147,,missing_pdb,False
O43148,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43148.pdb,exact_sequence_match,True
O43151,,missing_pdb,False
O43166,,missing_pdb,False
O43184,,missing_pdb,False
O43255,,missing_pdb,False
O43290,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43290.pdb,exact_sequence_match,True
O43295,,missing_pdb,False
O43299,,missing_pdb,False
O43307,,missing_pdb,False
O43312,,missing_pdb,False
O43325,,missing_pdb,False
O43345,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43345.pdb,exact_sequence_match,True
O43374,,missing_pdb,False
O43390,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43390.pdb,exact_sequence_match,True
O43395,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43395.pdb,exact_sequence_match,True
O43423,,missing_pdb,False
O43432,,missing_pdb,False
O43451,,missing_pdb,False
O43462,,missing_pdb,False
O43491,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43491.pdb,exact_sequence_match,True
O43505,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43505.pdb,exact_sequence_match,True
O43602,,missing_pdb,False
O43639,,missing_pdb,False
O43707,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43707.pdb,exact_sequence_match,True
O43719,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43719.pdb,exact_sequence_match,True
O43731,,missing_pdb,False
O43752,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43752.pdb,exact_sequence_match,True
O43765,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43765.pdb,exact_sequence_match,True
O43781,,missing_pdb,False
O43790,,missing_pdb,False
O43823,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43823.pdb,exact_sequence_match,True
O43829,,missing_pdb,False
O43854,,missing_pdb,False
O43897,,missing_pdb,False
O43900,,missing_pdb,False
O43927,,missing_pdb,False
O60220,,missing_pdb,False
O60238,,missing_pdb,False
O60266,,missing_pdb,False
O60271,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60271.pdb,exact_sequence_match,True
O60279,,missing_pdb,False
O60281,,missing_pdb,False
O60293,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60293.pdb,exact_sequence_match,True
O60303,,missing_pdb,False
O60306,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60306.pdb,exact_sequence_match,True
O60313,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60313.pdb,exact_sequence_match,True
O60331,,missing_pdb,False
O60333,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60333.pdb,exact_sequence_match,True
O60346,,missing_pdb,False
O60361,,missing_pdb,False
O60384,,missing_pdb,False
O60422,,missing_pdb,False
O60437,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60437.pdb,exact_sequence_match,True
O60443,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60443.pdb,exact_sequence_match,True
O60447,,missing_pdb,False
O60502,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60502.pdb,exact_sequence_match,True
O60518,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60518.pdb,exact_sequence_match,True
O60522,,missing_pdb,False
O60603,,missing_pdb,False
O60656,,missing_pdb,False
O60662,,missing_pdb,False
O60673,,missing_pdb,False
O60674,,missing_pdb,False
O60687,,missing_pdb,False
O60704,,missing_pdb,False
O60729,,missing_pdb,False
O60733,,missing_pdb,False
O60759,,missing_pdb,False
O60809,,missing_pdb,False
O60814,,missing_pdb,False
O60832,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60832.pdb,exact_sequence_match,True
O60844,,missing_pdb,False
O60870,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60870.pdb,exact_sequence_match,True
O75064,,missing_pdb,False
O75093,,missing_pdb,False
O75096,,missing_pdb,False
O75112,,missing_pdb,False
O75116,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75116.pdb,exact_sequence_match,True
O75132,,missing_pdb,False
O75140,,missing_pdb,False
O75152,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75152.pdb,exact_sequence_match,True
O75153,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75153.pdb,exact_sequence_match,True
O75159,,missing_pdb,False
O75164,,missing_pdb,False
O75165,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75165.pdb,exact_sequence_match,True
O75170,,missing_pdb,False
O75179,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75179.pdb,exact_sequence_match,True
O75182,,missing_pdb,False
O75326,,missing_pdb,False
O75334,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75334.pdb,exact_sequence_match,True
O75344,,missing_pdb,False
O75351,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75351.pdb,exact_sequence_match,True
O75352,,missing_pdb,False
O75362,,missing_pdb,False
O75363,,missing_pdb,False
O75368,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75368.pdb,exact_sequence_match,True
O75385,,missing_pdb,False
O75417,,missing_pdb,False
O75420,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75420.pdb,exact_sequence_match,True
O75426,,missing_pdb,False
O75449,,missing_pdb,False
O75469,,missing_pdb,False
O75477,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75477.pdb,exact_sequence_match,True
O75553,,missing_pdb,False
O75558,,missing_pdb,False
O75570,,missing_pdb,False
O75575,,missing_pdb,False
O75592,,missing_pdb,False
O75602,,missing_pdb,False
O75626,,missing_pdb,False
O75636,,missing_pdb,False
O75691,,missing_pdb,False
O75695,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75695.pdb,exact_sequence_match,True
O75815,,missing_pdb,False
O75828,,missing_pdb,False
O75882,,missing_pdb,False
O75884,,missing_pdb,False
O75899,,missing_pdb,False
O75909,,missing_pdb,False
O75923,,missing_pdb,False
O75943,,missing_pdb,False
O75962,,missing_pdb,False
O75964,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75964.pdb,exact_sequence_match,True
O75970,,missing_pdb,False
O75976,,missing_pdb,False
O76021,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76021.pdb,exact_sequence_match,True
O76031,,missing_pdb,False
O76038,,missing_pdb,False
O76039,,missing_pdb,False
O76041,,missing_pdb,False
O76064,,missing_pdb,False
O94769,,missing_pdb,False
O94782,,missing_pdb,False
O94788,,missing_pdb,False
O94808,,missing_pdb,False
O94812,,missing_pdb,False
O94822,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94822.pdb,exact_sequence_match,True
O94826,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94826.pdb,exact_sequence_match,True
O94868,,missing_pdb,False
O94874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94874.pdb,exact_sequence_match,True
O94910,,missing_pdb,False
O94913,,missing_pdb,False
O94915,,missing_pdb,False
O94916,,missing_pdb,False
O94919,,missing_pdb,False
O94972,,missing_pdb,False
O94985,,missing_pdb,False
O95049,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95049.pdb,exact_sequence_match,True
O95155,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95155.pdb,exact_sequence_match,True
O95163,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95163.pdb,exact_sequence_match,True
O95171,,missing_pdb,False
O95197,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95197.pdb,exact_sequence_match,True
O95199,,missing_pdb,False
O95202,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95202.pdb,exact_sequence_match,True
O95238,,missing_pdb,False
O95239,,missing_pdb,False
O95267,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95267.pdb,exact_sequence_match,True
O95299,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95299.pdb,exact_sequence_match,True
O95302,,missing_pdb,False
O95340,,missing_pdb,False
O95347,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95347.pdb,exact_sequence_match,True
O95359,,missing_pdb,False
O95390,,missing_pdb,False
O95425,,missing_pdb,False
O95445,,missing_pdb,False
O95450,,missing_pdb,False
O95455,,missing_pdb,False
O95466,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95466.pdb,exact_sequence_match,True
O95478,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95478.pdb,exact_sequence_match,True
O95502,,missing_pdb,False
O95631,,missing_pdb,False
O95661,,missing_pdb,False
O95714,,missing_pdb,False
O95749,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95749.pdb,exact_sequence_match,True
O95754,,missing_pdb,False
O95785,,missing_pdb,False
O95789,,missing_pdb,False
O95810,,missing_pdb,False
O95835,,missing_pdb,False
O95847,,missing_pdb,False
O96001,,missing_pdb,False
O96005,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O96005.pdb,exact_sequence_match,True
O96011,,missing_pdb,False
O96028,,missing_pdb,False
P00325,,missing_pdb,False
P00367,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00367.pdb,exact_sequence_match,True
P00441,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00441.pdb,exact_sequence_match,True
P00450,,missing_pdb,False
P00451,,missing_pdb,False
P00488,,missing_pdb,False
P00491,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00491.pdb,exact_sequence_match,True
P00533,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00533.pdb,exact_sequence_match,True
P00558,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00558.pdb,exact_sequence_match,True
P00698,,missing_pdb,False
P00734,,missing_pdb,False
P00736,,missing_pdb,False
P00738,,missing_pdb,False
P00742,,missing_pdb,False
P00747,,missing_pdb,False
P00748,,missing_pdb,False
P00751,,missing_pdb,False
P00915,,missing_pdb,False
P00966,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00966.pdb,exact_sequence_match,True
P01019,,missing_pdb,False
P01031,,missing_pdb,False
P01034,,missing_pdb,False
P01042,,missing_pdb,False
P01210,,missing_pdb,False
P01344,,missing_pdb,False
P01589,,missing_pdb,False
P01824,,missing_pdb,False
P01832,,missing_pdb,False
P01834,,missing_pdb,False
P01871,,missing_pdb,False
P01876,,missing_pdb,False
P02042,,missing_pdb,False
P02144,,missing_pdb,False
P02647,,missing_pdb,False
P02649,,missing_pdb,False
P02652,,missing_pdb,False
P02654,,missing_pdb,False
P02655,,missing_pdb,False
P02656,,missing_pdb,False
P02671,,missing_pdb,False
P02679,,missing_pdb,False
P02730,,missing_pdb,False
P02741,,missing_pdb,False
P02746,,missing_pdb,False
P02748,,missing_pdb,False
P02749,,missing_pdb,False
P02750,,missing_pdb,False
P02751,,missing_pdb,False
P02753,,missing_pdb,False
P02760,,missing_pdb,False
P02763,,missing_pdb,False
P02765,,missing_pdb,False
P02766,,missing_pdb,False
P02768,,missing_pdb,False
P02774,,missing_pdb,False
P02775,,missing_pdb,False
P02787,,missing_pdb,False
P02790,,missing_pdb,False
P02794,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P02794.pdb,exact_sequence_match,True
P03372,,missing_pdb,False
P03952,,missing_pdb,False
P03973,,missing_pdb,False
P04003,,missing_pdb,False
P04004,,missing_pdb,False
P04040,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04040.pdb,exact_sequence_match,True
P04053,,missing_pdb,False
P04062,,missing_pdb,False
P04075,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04075.pdb,exact_sequence_match,True
P04083,,missing_pdb,False
P04085,,missing_pdb,False
P04114,,missing_pdb,False
P04180,,missing_pdb,False
P04181,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04181.pdb,exact_sequence_match,True
P04196,,missing_pdb,False
P04216,,missing_pdb,False
P04217,,missing_pdb,False
P04258,,missing_pdb,False
P04275,,missing_pdb,False
P04278,,missing_pdb,False
P04406,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04406.pdb,exact_sequence_match,True
P04424,,missing_pdb,False
P04632,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04632.pdb,exact_sequence_match,True
P04792,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04792.pdb,exact_sequence_match,True
P04920,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04920.pdb,exact_sequence_match,True
P05019,,missing_pdb,False
P05089,,missing_pdb,False
P05106,,missing_pdb,False
P05109,,missing_pdb,False
P05114,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05114.pdb,exact_sequence_match,True
P05121,,missing_pdb,False
P05155,,missing_pdb,False
P05156,,missing_pdb,False
P05160,,missing_pdb,False
P05165,,missing_pdb,False
P05166,,missing_pdb,False
P05452,,missing_pdb,False
P05546,,missing_pdb,False
P05771,,missing_pdb,False
P05997,,missing_pdb,False
P06400,,missing_pdb,False
P06401,,missing_pdb,False
P06702,,missing_pdb,False
P06727,,missing_pdb,False
P06733,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06733.pdb,exact_sequence_match,True
P06744,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06744.pdb,exact_sequence_match,True
P06753,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06753.pdb,exact_sequence_match,True
P06865,,missing_pdb,False
P07195,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07195.pdb,exact_sequence_match,True
P07196,,missing_pdb,False
P07197,,missing_pdb,False
P07225,,missing_pdb,False
P07306,,missing_pdb,False
P07358,,missing_pdb,False
P07359,,missing_pdb,False
P07360,,missing_pdb,False
P07492,,missing_pdb,False
P07585,,missing_pdb,False
P07737,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07737.pdb,exact_sequence_match,True
P07738,,missing_pdb,False
P07766,,missing_pdb,False
P07911,,missing_pdb,False
P07942,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07942.pdb,exact_sequence_match,True
P07954,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07954.pdb,exact_sequence_match,True
P07996,,missing_pdb,False
P07998,,missing_pdb,False
P08133,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08133.pdb,exact_sequence_match,True
P08172,,missing_pdb,False
P08174,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08174.pdb,exact_sequence_match,True
P08183,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08183.pdb,exact_sequence_match,True
P08294,,missing_pdb,False
P08567,,missing_pdb,False
P08571,,missing_pdb,False
P08572,,missing_pdb,False
P08575,,missing_pdb,False
P08603,,missing_pdb,False
P08637,,missing_pdb,False
P08651,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08651.pdb,exact_sequence_match,True
P08670,,missing_pdb,False
P08697,,missing_pdb,False
P08708,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08708.pdb,exact_sequence_match,True
P08F94,,missing_pdb,False
P09172,,missing_pdb,False
P09326,,missing_pdb,False
P09327,,missing_pdb,False
P09543,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09543.pdb,exact_sequence_match,True
P09601,,missing_pdb,False
P09630,,missing_pdb,False
P09960,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09960.pdb,exact_sequence_match,True
P0C0L4,,missing_pdb,False
P0C671,,missing_pdb,False
P0C7I0,,missing_pdb,False
P0C7I6,,missing_pdb,False
P0C7P3,,missing_pdb,False
P0CG38,,missing_pdb,False
P0CG41,,missing_pdb,False
P0CG47,,missing_pdb,False
P0CJ78,,missing_pdb,False
P0CW24,,missing_pdb,False
P0DJD0,,missing_pdb,False
P0DKB6,,missing_pdb,False
P0DN79,,missing_pdb,False
P0DPB6,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P0DPB6.pdb,exact_sequence_match,True
P10523,,missing_pdb,False
P10599,,missing_pdb,False
P10636,,missing_pdb,False
P10644,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10644.pdb,exact_sequence_match,True
P10645,,missing_pdb,False
P10768,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10768.pdb,exact_sequence_match,True
P10909,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10909.pdb,exact_sequence_match,True
P10911,,missing_pdb,False
P11021,,missing_pdb,False
P11047,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11047.pdb,exact_sequence_match,True
P11137,,missing_pdb,False
P11172,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11172.pdb,exact_sequence_match,True
P11182,,missing_pdb,False
P11216,,missing_pdb,False
P11274,,missing_pdb,False
P11310,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11310.pdb,exact_sequence_match,True
P11387,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11387.pdb,exact_sequence_match,True
P11388,,missing_pdb,False
P11413,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11413.pdb,exact_sequence_match,True
P11498,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11498.pdb,exact_sequence_match,True
P11532,,missing_pdb,False
P11597,,missing_pdb,False
P11684,,missing_pdb,False
P11717,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11717.pdb,exact_sequence_match,True
P11926,,missing_pdb,False
P11940,,missing_pdb,False
P12081,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12081.pdb,exact_sequence_match,True
P12107,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12107.pdb,exact_sequence_match,True
P12111,,missing_pdb,False
P12532,,missing_pdb,False
P12955,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12955.pdb,exact_sequence_match,True
P12956,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12956.pdb,exact_sequence_match,True
P13191,,missing_pdb,False
P13473,,missing_pdb,False
P13611,,missing_pdb,False
P13639,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13639.pdb,exact_sequence_match,True
P13646,,missing_pdb,False
P13667,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13667.pdb,exact_sequence_match,True
P13671,,missing_pdb,False
P13716,,missing_pdb,False
P13798,,missing_pdb,False
P13987,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13987.pdb,exact_sequence_match,True
P14151,,missing_pdb,False
P14314,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14314.pdb,exact_sequence_match,True
P14415,,missing_pdb,False
P14550,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14550.pdb,exact_sequence_match,True
P14616,,missing_pdb,False
P14618,,missing_pdb,False
P14625,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14625.pdb,exact_sequence_match,True
P14868,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14868.pdb,exact_sequence_match,True
P15151,,missing_pdb,False
P15153,,missing_pdb,False
P15169,,missing_pdb,False
P15311,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15311.pdb,exact_sequence_match,True
P15538,,missing_pdb,False
P15735,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P15735.pdb,exact_sequence_match,True
P15822,,missing_pdb,False
P16035,,missing_pdb,False
P16070,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16070.pdb,exact_sequence_match,True
P16157,,missing_pdb,False
P16234,,missing_pdb,False
P16260,,missing_pdb,False
P16401,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16401.pdb,exact_sequence_match,True
P16435,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16435.pdb,exact_sequence_match,True
P16452,,missing_pdb,False
P16930,,missing_pdb,False
P17022,,missing_pdb,False
P17213,,missing_pdb,False
P17600,,missing_pdb,False
