protein,pdb_path,reason,valid
O76021,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76021.pdb,exact_sequence_match,True
O76041,,missing_pdb,False
O94762,,missing_pdb,False
O94782,,missing_pdb,False
O94817,,missing_pdb,False
O94842,,missing_pdb,False
O94888,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94888.pdb,exact_sequence_match,True
O94906,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94906.pdb,exact_sequence_match,True
O94913,,missing_pdb,False
O94925,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94925.pdb,exact_sequence_match,True
O94966-5,,missing_pdb,False
O94992,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94992.pdb,exact_sequence_match,True
O95218,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95218.pdb,exact_sequence_match,True
O95239,,missing_pdb,False
O95251,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95251.pdb,exact_sequence_match,True
O95365,,missing_pdb,False
O95391,,missing_pdb,False
O95400,,missing_pdb,False
O95433,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95433.pdb,exact_sequence_match,True
O95453,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95453.pdb,exact_sequence_match,True
O95782,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95782.pdb,exact_sequence_match,True
O95785-3,,missing_pdb,False
O95816,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95816.pdb,exact_sequence_match,True
O95983,,missing_pdb,False
O95996,,missing_pdb,False
P00338-3,,missing_pdb,False
P00367,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00367.pdb,exact_sequence_match,True
P00505,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00505.pdb,exact_sequence_match,True
P02545,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P02545.pdb,exact_sequence_match,True
P04075-2,,missing_pdb,False
P04179,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04179.pdb,exact_sequence_match,True
P04181,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04181.pdb,exact_sequence_match,True
P04183,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04183.pdb,exact_sequence_match,True
P04406,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04406.pdb,exact_sequence_match,True
P04637,,missing_pdb,False
P05114,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05114.pdb,exact_sequence_match,True
P05141,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05141.pdb,exact_sequence_match,True
P05455,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05455.pdb,exact_sequence_match,True
P05783,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05783.pdb,exact_sequence_match,True
P06400,,missing_pdb,False
P06576,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06576.pdb,exact_sequence_match,True
P06733,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06733.pdb,exact_sequence_match,True
P06744-2,,missing_pdb,False
P06748,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06748.pdb,exact_sequence_match,True
P07196,,missing_pdb,False
P07305,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07305.pdb,exact_sequence_match,True
P07355-2,,missing_pdb,False
P07900-2,,missing_pdb,False
P07910,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07910.pdb,exact_sequence_match,True
P07954,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07954.pdb,exact_sequence_match,True
P08397,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08397.pdb,exact_sequence_match,True
P08559-4,,missing_pdb,False
P08579,,missing_pdb,False
P08670,,missing_pdb,False
P08865,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08865.pdb,exact_sequence_match,True
P09012,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09012.pdb,exact_sequence_match,True
P09429,,missing_pdb,False
P09543,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09543.pdb,exact_sequence_match,True
P09622,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09622.pdb,exact_sequence_match,True
P09651,,missing_pdb,False
P09661,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09661.pdb,exact_sequence_match,True
P09874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09874.pdb,exact_sequence_match,True
P09884,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09884.pdb,exact_sequence_match,True
P0C2W1,,missing_pdb,False
P0C860,,missing_pdb,False
P10244,,missing_pdb,False
P10515,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10515.pdb,exact_sequence_match,True
P10809,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10809.pdb,exact_sequence_match,True
P11182,,missing_pdb,False
P11387,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11387.pdb,exact_sequence_match,True
P11474,,missing_pdb,False
P11532,,missing_pdb,False
P12004,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12004.pdb,exact_sequence_match,True
P12270,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12270.pdb,exact_sequence_match,True
P12956,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12956.pdb,exact_sequence_match,True
P13010,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13010.pdb,exact_sequence_match,True
P13639,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13639.pdb,exact_sequence_match,True
P13797,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13797.pdb,exact_sequence_match,True
P13804,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13804.pdb,exact_sequence_match,True
P13984,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13984.pdb,exact_sequence_match,True
P13995,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13995.pdb,exact_sequence_match,True
P14316,,missing_pdb,False
P14649,,missing_pdb,False
P14866,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14866.pdb,exact_sequence_match,True
P15336,,missing_pdb,False
P15923-3,,missing_pdb,False
P15924,,missing_pdb,False
P16104,,missing_pdb,False
P16220,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16220.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P16220-F1-model_v6.pdb,sequence_mismatch,False
P16591,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P16591.pdb,exact_sequence_match,True
P17096,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17096.pdb,exact_sequence_match,True
P17480,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P17480.pdb,exact_sequence_match,True
P17706,,missing_pdb,False
P18583-9,,missing_pdb,False
P18615-3,,missing_pdb,False
P18621-3,,missing_pdb,False
P18669,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18669.pdb,exact_sequence_match,True
P18754-2,,missing_pdb,False
P18846,,missing_pdb,False
P18858,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18858.pdb,exact_sequence_match,True
P18887,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P18887.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P18887-F1-model_v6.pdb,sequence_mismatch,False
P19338,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P19338.pdb,exact_sequence_match,True
P19447,,missing_pdb,False
P20042,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20042.pdb,exact_sequence_match,True
P20290,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P20290.pdb,exact_sequence_match,True
P20810-6,,missing_pdb,False
P20962,,missing_pdb,False
P21291,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P21291.pdb,exact_sequence_match,True
P22061-2,,missing_pdb,False
P22234,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22234.pdb,exact_sequence_match,True
P22314,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22314.pdb,exact_sequence_match,True
P22681,,missing_pdb,False
P22695,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P22695.pdb,exact_sequence_match,True
P23246,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23246.pdb,exact_sequence_match,True
P23368,,missing_pdb,False
P23396,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23396.pdb,exact_sequence_match,True
P23415,,missing_pdb,False
P23443,,missing_pdb,False
P23511,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23511.pdb,exact_sequence_match,True
P23526,,missing_pdb,False
P23528,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P23528.pdb,exact_sequence_match,True
P24928,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P24928.pdb,exact_sequence_match,True
P25205-2,,missing_pdb,False
P25440,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25440.pdb,exact_sequence_match,True
P25490,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25490.pdb,exact_sequence_match,True
P25685,,missing_pdb,False
P25705,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P25705.pdb,exact_sequence_match,True
P25786-2,,missing_pdb,False
P26358-2,,missing_pdb,False
P26373,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26373.pdb,exact_sequence_match,True
P26599-3,,missing_pdb,False
P26641,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P26641.pdb,exact_sequence_match,True
P27144,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27144.pdb,exact_sequence_match,True
P27635,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27635.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P27635-F1-model_v6.pdb,sequence_mismatch,False
P27694,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27694.pdb,exact_sequence_match,True
P27695,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27695.pdb,exact_sequence_match,True
P27816,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P27816.pdb,exact_sequence_match,True
P27824-2,,missing_pdb,False
P28340,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P28340.pdb,exact_sequence_match,True
P28370,,missing_pdb,False
P29084,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P29084.pdb,exact_sequence_match,True
P29590,,missing_pdb,False
P30048,,missing_pdb,False
P30405,,missing_pdb,False
P30519,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P30519.pdb,exact_sequence_match,True
P31040,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31040.pdb,exact_sequence_match,True
P31943,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31943.pdb,exact_sequence_match,True
P31948,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31948.pdb,exact_sequence_match,True
P31949,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P31949.pdb,exact_sequence_match,True
P32780,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P32780.pdb,exact_sequence_match,True
P32969,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P32969.pdb,exact_sequence_match,True
P33176,,missing_pdb,False
P33316-2,,missing_pdb,False
P33552,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P33552.pdb,exact_sequence_match,True
P34897,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P34897.pdb,exact_sequence_match,True
P34932,,missing_pdb,False
P35241-5,,missing_pdb,False
P35251,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35251.pdb,exact_sequence_match,True
P35268,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35268.pdb,exact_sequence_match,True
P35269,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35269.pdb,exact_sequence_match,True
P35579,,missing_pdb,False
P35637,,missing_pdb,False
P35658-5,,missing_pdb,False
P35659,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35659.pdb,exact_sequence_match,True
P35914,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P35914.pdb,exact_sequence_match,True
P36405,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36405.pdb,exact_sequence_match,True
P36543,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36543.pdb,exact_sequence_match,True
P36578,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P36578.pdb,exact_sequence_match,True
P37108,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P37108.pdb,exact_sequence_match,True
P37802-2,,missing_pdb,False
P37840,,missing_pdb,False
P38117-2,,missing_pdb,False
P38159,,missing_pdb,False
P38398-7,,missing_pdb,False
P38432,,missing_pdb,False
P38435,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P38435.pdb,exact_sequence_match,True
P38646,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P38646.pdb,exact_sequence_match,True
P38935,,missing_pdb,False
P39019,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P39019.pdb,exact_sequence_match,True
P39023,,missing_pdb,False
P39748,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P39748.pdb,exact_sequence_match,True
P40692,,missing_pdb,False
P40926,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40926.pdb,exact_sequence_match,True
P40939,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P40939.pdb,exact_sequence_match,True
P41223,,missing_pdb,False
P41236,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P41236.pdb,exact_sequence_match,True
P42126,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42126.pdb,exact_sequence_match,True
P42166,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42166.pdb,exact_sequence_match,True
P42167,,missing_pdb,False
P42226,,missing_pdb,False
P42285,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42285.pdb,exact_sequence_match,True
P42695,,missing_pdb,False
P42696,,missing_pdb,False
P42704,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42704.pdb,exact_sequence_match,True
P42766,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P42766.pdb,exact_sequence_match,True
P43243,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43243.pdb,exact_sequence_match,True
P43246,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43246.pdb,exact_sequence_match,True
P43487,,missing_pdb,False
P43490,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P43490.pdb,exact_sequence_match,True
P45973,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P45973.pdb,exact_sequence_match,True
P45985-2,,missing_pdb,False
P46013,,missing_pdb,False
P46063,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46063.pdb,exact_sequence_match,True
P46087-4,,missing_pdb,False
P46100,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46100.pdb;/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/AF-P46100-F1-model_v6.pdb,sequence_mismatch,False
P46379-3,,missing_pdb,False
P46776,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46776.pdb,exact_sequence_match,True
P46777,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46777.pdb,exact_sequence_match,True
P46778,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46778.pdb,exact_sequence_match,True
P46779-3,,missing_pdb,False
P46781,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P46781.pdb,exact_sequence_match,True
P46783,,missing_pdb,False
P46937-9,,missing_pdb,False
P47756-2,,missing_pdb,False
P47813,,missing_pdb,False
P47914,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P47914.pdb,exact_sequence_match,True
P48047,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P48047.pdb,exact_sequence_match,True
P48382,,missing_pdb,False
P48735,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P48735.pdb,exact_sequence_match,True
P49005,,missing_pdb,False
P49189,,missing_pdb,False
P49207,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49207.pdb,exact_sequence_match,True
P49321-3,,missing_pdb,False
P49585,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49585.pdb,exact_sequence_match,True
P49711,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49711.pdb,exact_sequence_match,True
P49748-3,,missing_pdb,False
P49756,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49756.pdb,exact_sequence_match,True
P49773,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49773.pdb,exact_sequence_match,True
P49790-3,,missing_pdb,False
P49792,,missing_pdb,False
P49916,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P49916.pdb,exact_sequence_match,True
P49959-3,,missing_pdb,False
P50402,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P50402.pdb,exact_sequence_match,True
P50548,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P50548.pdb,exact_sequence_match,True
P50613,,missing_pdb,False
P50750-2,,missing_pdb,False
P50914,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P50914.pdb,exact_sequence_match,True
P50990,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P50990.pdb,exact_sequence_match,True
P51003,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P51003.pdb,exact_sequence_match,True
P51532,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P51532.pdb,exact_sequence_match,True
P51608-2,,missing_pdb,False
P51610-4,,missing_pdb,False
P51858,,missing_pdb,False
P51946,,missing_pdb,False
P51948,,missing_pdb,False
P52272,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52272.pdb,exact_sequence_match,True
P52294,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52294.pdb,exact_sequence_match,True
P52298,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52298.pdb,exact_sequence_match,True
P52594-4,,missing_pdb,False
P52701,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52701.pdb,exact_sequence_match,True
P52815,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52815.pdb,exact_sequence_match,True
P52907,,missing_pdb,False
P52926,,missing_pdb,False
P52948,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P52948.pdb,exact_sequence_match,True
P53350,,missing_pdb,False
P53367,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P53367.pdb,exact_sequence_match,True
