protein,pdb_path,reason,valid
O00232,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00232.pdb,exact_sequence_match,True
O00244,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00244.pdb,exact_sequence_match,True
O00264,,missing_pdb,False
O00291,,missing_pdb,False
O00330,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00330.pdb,exact_sequence_match,True
O00401,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00401.pdb,exact_sequence_match,True
O00410,,missing_pdb,False
O00442,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00442.pdb,exact_sequence_match,True
O00471,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00471.pdb,exact_sequence_match,True
O00499,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00499.pdb,exact_sequence_match,True
O00560,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00560.pdb,exact_sequence_match,True
O00567,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00567.pdb,exact_sequence_match,True
O00571,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00571.pdb,exact_sequence_match,True
O00635,,missing_pdb,False
O00767,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O00767.pdb,exact_sequence_match,True
O08547,,missing_pdb,False
O08579,,missing_pdb,False
O08582,,missing_pdb,False
O08583,,missing_pdb,False
O08586,,missing_pdb,False
O08600,,missing_pdb,False
O08705,,missing_pdb,False
O08709,,missing_pdb,False
O08749,,missing_pdb,False
O08914,,missing_pdb,False
O09035,,missing_pdb,False
O09167,,missing_pdb,False
O09172,,missing_pdb,False
O09173,,missing_pdb,False
O14562,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14562.pdb,exact_sequence_match,True
O14602,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14602.pdb,exact_sequence_match,True
O14617,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14617.pdb,exact_sequence_match,True
O14681,,missing_pdb,False
O14727,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14727.pdb,exact_sequence_match,True
O14734,,missing_pdb,False
O14787,,missing_pdb,False
O14802,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14802.pdb,exact_sequence_match,True
O14832,,missing_pdb,False
O14920,,missing_pdb,False
O14949,,missing_pdb,False
O14950,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14950.pdb,exact_sequence_match,True
O14964,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14964.pdb,exact_sequence_match,True
O14974,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14974.pdb,exact_sequence_match,True
O14979,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14979.pdb,exact_sequence_match,True
O14980,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O14980.pdb,exact_sequence_match,True
O15020,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15020.pdb,exact_sequence_match,True
O15042,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15042.pdb,exact_sequence_match,True
O15084,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15084.pdb,exact_sequence_match,True
O15091,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15091.pdb,exact_sequence_match,True
O15131,,missing_pdb,False
O15143,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15143.pdb,exact_sequence_match,True
O15144,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15144.pdb,exact_sequence_match,True
O15145,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15145.pdb,exact_sequence_match,True
O15173,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15173.pdb,exact_sequence_match,True
O15228,,missing_pdb,False
O15258,,missing_pdb,False
O15260,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15260.pdb,exact_sequence_match,True
O15269,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15269.pdb,exact_sequence_match,True
O15270,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15270.pdb,exact_sequence_match,True
O15357,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15357.pdb,exact_sequence_match,True
O15371,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15371.pdb,exact_sequence_match,True
O15372,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15372.pdb,exact_sequence_match,True
O15382,,missing_pdb,False
O15400,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O15400.pdb,exact_sequence_match,True
O15530,,missing_pdb,False
O35129,,missing_pdb,False
O35143,,missing_pdb,False
O35215,,missing_pdb,False
O35286,,missing_pdb,False
O35295,,missing_pdb,False
O35382,,missing_pdb,False
O35400,,missing_pdb,False
O35450,,missing_pdb,False
O35490,,missing_pdb,False
O35609,,missing_pdb,False
O35623,,missing_pdb,False
O35685,,missing_pdb,False
O35963,,missing_pdb,False
O43148,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43148.pdb,exact_sequence_match,True
O43159,,missing_pdb,False
O43172,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43172.pdb,exact_sequence_match,True
O43175,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43175.pdb,exact_sequence_match,True
O43242,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43242.pdb,exact_sequence_match,True
O43324,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43324.pdb,exact_sequence_match,True
O43390,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43390.pdb,exact_sequence_match,True
O43395,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43395.pdb,exact_sequence_match,True
O43402,,missing_pdb,False
O43414,,missing_pdb,False
O43678,,missing_pdb,False
O43683,,missing_pdb,False
O43708,,missing_pdb,False
O43747,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43747.pdb,exact_sequence_match,True
O43795,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43795.pdb,exact_sequence_match,True
O43809,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43809.pdb,exact_sequence_match,True
O43819,,missing_pdb,False
O43837,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O43837.pdb,exact_sequence_match,True
O43865,,missing_pdb,False
O54909,,missing_pdb,False
O54916,,missing_pdb,False
O55023,,missing_pdb,False
O55060,,missing_pdb,False
O55143,,missing_pdb,False
O55222,,missing_pdb,False
O60264,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60264.pdb,exact_sequence_match,True
O60306,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60306.pdb,exact_sequence_match,True
O60504,,missing_pdb,False
O60573,,missing_pdb,False
O60645,,missing_pdb,False
O60701,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60701.pdb,exact_sequence_match,True
O60716,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60716.pdb,exact_sequence_match,True
O60739,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60739.pdb,exact_sequence_match,True
O60763,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60763.pdb,exact_sequence_match,True
O60784,,missing_pdb,False
O60841,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60841.pdb,exact_sequence_match,True
O60869,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60869.pdb,exact_sequence_match,True
O60925,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60925.pdb,exact_sequence_match,True
O60934,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O60934.pdb,exact_sequence_match,True
O70133,,missing_pdb,False
O70251,,missing_pdb,False
O70293,,missing_pdb,False
O70435,,missing_pdb,False
O70503,,missing_pdb,False
O70551,,missing_pdb,False
O70579,,missing_pdb,False
O75027,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75027.pdb,exact_sequence_match,True
O75083,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75083.pdb,exact_sequence_match,True
O75116,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75116.pdb,exact_sequence_match,True
O75131,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75131.pdb,exact_sequence_match,True
O75167,,missing_pdb,False
O75323,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75323.pdb,exact_sequence_match,True
O75348,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75348.pdb,exact_sequence_match,True
O75351,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75351.pdb,exact_sequence_match,True
O75367,,missing_pdb,False
O75368,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75368.pdb,exact_sequence_match,True
O75390,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75390.pdb,exact_sequence_match,True
O75400,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75400.pdb,exact_sequence_match,True
O75427,,missing_pdb,False
O75436,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75436.pdb,exact_sequence_match,True
O75439,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75439.pdb,exact_sequence_match,True
O75475,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75475.pdb,exact_sequence_match,True
O75521,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75521.pdb,exact_sequence_match,True
O75531,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75531.pdb,exact_sequence_match,True
O75533,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75533.pdb,exact_sequence_match,True
O75534,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75534.pdb,exact_sequence_match,True
O75575,,missing_pdb,False
O75648,,missing_pdb,False
O75815,,missing_pdb,False
O75821,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75821.pdb,exact_sequence_match,True
O75832,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75832.pdb,exact_sequence_match,True
O75844,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75844.pdb,exact_sequence_match,True
O75879,,missing_pdb,False
O75880,,missing_pdb,False
O75907,,missing_pdb,False
O75915,,missing_pdb,False
O75947,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75947.pdb,exact_sequence_match,True
O75955,,missing_pdb,False
O75962,,missing_pdb,False
O75964,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O75964.pdb,exact_sequence_match,True
O76003,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O76003.pdb,exact_sequence_match,True
O76024,,missing_pdb,False
O76031,,missing_pdb,False
O88428,,missing_pdb,False
O88456,,missing_pdb,False
O88544,,missing_pdb,False
O88587,,missing_pdb,False
O88685,,missing_pdb,False
O88819,,missing_pdb,False
O88851,,missing_pdb,False
O89110,,missing_pdb,False
O94804,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94804.pdb,exact_sequence_match,True
O94832,,missing_pdb,False
O94851,,missing_pdb,False
O94874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94874.pdb,exact_sequence_match,True
O94916,,missing_pdb,False
O94925,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O94925.pdb,exact_sequence_match,True
O95071,,missing_pdb,False
O95139,,missing_pdb,False
O95155,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95155.pdb,exact_sequence_match,True
O95159,,missing_pdb,False
O95182,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95182.pdb,exact_sequence_match,True
O95197,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95197.pdb,exact_sequence_match,True
O95202,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95202.pdb,exact_sequence_match,True
O95248,,missing_pdb,False
O95249,,missing_pdb,False
O95298,,missing_pdb,False
O95299,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95299.pdb,exact_sequence_match,True
O95319,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95319.pdb,exact_sequence_match,True
O95336,,missing_pdb,False
O95347,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95347.pdb,exact_sequence_match,True
O95394,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95394.pdb,exact_sequence_match,True
O95425,,missing_pdb,False
O95433,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95433.pdb,exact_sequence_match,True
O95453,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95453.pdb,exact_sequence_match,True
O95571,,missing_pdb,False
O95573,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95573.pdb,exact_sequence_match,True
O95639,,missing_pdb,False
O95671,,missing_pdb,False
O95747,,missing_pdb,False
O95749,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95749.pdb,exact_sequence_match,True
O95758,,missing_pdb,False
O95782,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95782.pdb,exact_sequence_match,True
O95831,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95831.pdb,exact_sequence_match,True
O95861,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/O95861.pdb,exact_sequence_match,True
O96019,,missing_pdb,False
P00015,,missing_pdb,False
P00346,,missing_pdb,False
P00367,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00367.pdb,exact_sequence_match,True
P00375,,missing_pdb,False
P00441,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00441.pdb,exact_sequence_match,True
P00493,,missing_pdb,False
P00505,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00505.pdb,exact_sequence_match,True
P00533,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00533.pdb,exact_sequence_match,True
P00558,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P00558.pdb,exact_sequence_match,True
P02301,,missing_pdb,False
P02751,,missing_pdb,False
P02787,,missing_pdb,False
P02792,,missing_pdb,False
P03928,,missing_pdb,False
P04035,,missing_pdb,False
P04040,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04040.pdb,exact_sequence_match,True
P04080,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04080.pdb,exact_sequence_match,True
P04083,,missing_pdb,False
P04104,,missing_pdb,False
P04114,,missing_pdb,False
P04179,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04179.pdb,exact_sequence_match,True
P04181,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04181.pdb,exact_sequence_match,True
P04247,,missing_pdb,False
P04406,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04406.pdb,exact_sequence_match,True
P04424,,missing_pdb,False
P04627,,missing_pdb,False
P04792,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P04792.pdb,exact_sequence_match,True
P05023,,missing_pdb,False
P05120,,missing_pdb,False
P05198,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05198.pdb,exact_sequence_match,True
P05388,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05388.pdb,exact_sequence_match,True
P05480,,missing_pdb,False
P05556,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05556.pdb,exact_sequence_match,True
P05783,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P05783.pdb,exact_sequence_match,True
P06576,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06576.pdb,exact_sequence_match,True
P06703,,missing_pdb,False
P06733,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06733.pdb,exact_sequence_match,True
P06744,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06744.pdb,exact_sequence_match,True
P06748,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P06748.pdb,exact_sequence_match,True
P07384,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07384.pdb,exact_sequence_match,True
P07602,,missing_pdb,False
P07724,,missing_pdb,False
P07737,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07737.pdb,exact_sequence_match,True
P07741,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07741.pdb,exact_sequence_match,True
P07814,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07814.pdb,exact_sequence_match,True
P07954,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P07954.pdb,exact_sequence_match,True
P08133,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08133.pdb,exact_sequence_match,True
P08240,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08240.pdb,exact_sequence_match,True
P08559,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08559.pdb,exact_sequence_match,True
P08579,,missing_pdb,False
P08842,,missing_pdb,False
P08865,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P08865.pdb,exact_sequence_match,True
P09012,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09012.pdb,exact_sequence_match,True
P09038,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09038.pdb,exact_sequence_match,True
P09103,,missing_pdb,False
P09382,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09382.pdb,exact_sequence_match,True
P09417,,missing_pdb,False
P09429,,missing_pdb,False
P09486,,missing_pdb,False
P09496,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09496.pdb,exact_sequence_match,True
P09543,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09543.pdb,exact_sequence_match,True
P09601,,missing_pdb,False
P09661,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09661.pdb,exact_sequence_match,True
P09874,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P09874.pdb,exact_sequence_match,True
P09936,,missing_pdb,False
P0C7P0,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P0C7P0.pdb,exact_sequence_match,True
P0CB38,,missing_pdb,False
P0CG47,,missing_pdb,False
P0CG49,,missing_pdb,False
P0DME0,,missing_pdb,False
P0DPI2,,missing_pdb,False
P10155,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10155.pdb,exact_sequence_match,True
P10518,,missing_pdb,False
P10599,,missing_pdb,False
P10606,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10606.pdb,exact_sequence_match,True
P10620,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10620.pdb,exact_sequence_match,True
P10711,,missing_pdb,False
P10746,,missing_pdb,False
P10809,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P10809.pdb,exact_sequence_match,True
P10922,,missing_pdb,False
P11031,,missing_pdb,False
P11182,,missing_pdb,False
P11233,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11233.pdb,exact_sequence_match,True
P11274,,missing_pdb,False
P11352,,missing_pdb,False
P11413,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P11413.pdb,exact_sequence_match,True
P11588,,missing_pdb,False
P11679,,missing_pdb,False
P11725,,missing_pdb,False
P11862,,missing_pdb,False
P11881,,missing_pdb,False
P11983,,missing_pdb,False
P12004,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12004.pdb,exact_sequence_match,True
P12081,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12081.pdb,exact_sequence_match,True
P12268,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12268.pdb,exact_sequence_match,True
P12694,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12694.pdb,exact_sequence_match,True
P12710,,missing_pdb,False
P12956,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P12956.pdb,exact_sequence_match,True
P12970,,missing_pdb,False
P13010,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13010.pdb,exact_sequence_match,True
P13073,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13073.pdb,exact_sequence_match,True
P13439,,missing_pdb,False
P13639,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13639.pdb,exact_sequence_match,True
P13693,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13693.pdb,exact_sequence_match,True
P13745,,missing_pdb,False
P13804,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13804.pdb,exact_sequence_match,True
P13807,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13807.pdb,exact_sequence_match,True
P13861,,missing_pdb,False
P13984,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13984.pdb,exact_sequence_match,True
P13995,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P13995.pdb,exact_sequence_match,True
P14115,,missing_pdb,False
P14131,,missing_pdb,False
P14148,,missing_pdb,False
P14152,,missing_pdb,False
P14174,/data/ranran/my_ptm/croton/data/structure_pipeline/pdb/P14174.pdb,exact_sequence_match,True
